,Unnamed: 0,TARGET,성별,차량 소유 여부,부동산 소유 여부,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,직업,가족 구성원 수,나이,근속연수,가입연수,자녀수_구간,산업군_상위
1795,30577,0,남성,1,1,39294000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0228,1,단순 노동자,2.0,56,12,15.0,0,사업
1796,7652,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.032561,0,Unknown,1.0,59,1000,38.0,0,기타
1797,29078,1,여성,0,1,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.026392,0,Unknown,2.0,68,1000,27.0,0,기타
1798,12899,1,남성,1,1,47790000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.0145199999999999,1,영업직,1.0,40,2,1.0,0,무역
1799,55992,0,여성,0,1,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,Unknown,2.0,55,6,29.0,0,주택
1800,5920,0,여성,1,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,미화원,3.0,60,23,31.0,1,사업
1801,49950,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010966,0,Unknown,2.0,55,1000,23.0,0,기타
1802,56171,0,여성,0,0,8814600.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,미화원,2.0,28,2,12.0,0,사업
1803,16381,0,여성,0,0,42480000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.007305,0,Unknown,1.0,62,1000,3.0,0,기타
1804,31044,0,여성,0,1,25488000.0,근로자,고등학교 졸업,사별,공공분양,0.014464,1,Unknown,1.0,63,6,2.0,0,학교
1805,24731,0,여성,0,1,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.007305,1,관리직,3.0,35,1,6.0,1,사업
1806,49255,0,여성,0,0,37170000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0084739999999999,1,Unknown,1.0,29,4,4.0,0,기타
1807,51038,0,여성,1,0,53100000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.006629,1,관리직,2.0,44,20,14.0,0,사업
1808,41660,0,여성,0,0,13806000.0,연금수령자,고등학교 졸업,기혼,공공분양,0.0038179999999999,0,Unknown,2.0,56,1000,15.0,0,기타
1809,32661,0,여성,0,1,44604000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.072508,1,Unknown,2.0,29,6,13.0,0,무역
1810,35331,0,남성,1,0,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,보안 업계 종사자,3.0,28,1,14.0,1,보안
1811,1003,0,남성,1,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,46,11,24.0,0,자영업
1812,49299,0,남성,0,0,13806000.0,연금수령자,고등학교 졸업,기혼,공공분양,0.01885,0,Unknown,2.0,60,1000,35.0,0,기타
1813,52384,0,여성,1,0,46303200.0,기타,대학교 졸업 이상,기혼,아파트 임대,0.008019,1,관리직,3.0,36,1,8.0,1,사업
1814,30450,1,여성,0,0,21240000.0,기타,고등학교 졸업,미혼,아파트 임대,0.008625,1,영업직,1.0,24,1,1.0,0,자영업
1815,32770,0,남성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00733,1,단순 노동자,2.0,37,2,21.0,0,자영업
1816,35134,0,여성,1,1,32922000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,보안 업계 종사자,2.0,50,1,2.0,0,보안
1817,37972,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,단순 노동자,2.0,30,6,7.0,0,자영업
1818,2060,0,여성,0,0,21240000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,2.0,47,6,41.0,0,사업
1819,26524,1,여성,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,3.0,42,10,5.0,1,학교
1820,38836,1,여성,1,0,37170000.0,근로자,대학교 졸업 이상,기혼,아파트 임대,0.001333,1,영업직,3.0,31,0,16.0,1,자영업
1821,38647,0,남성,0,1,36108000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.015221,1,핵심 노동자,3.0,28,7,3.0,1,무역
1822,15387,0,여성,0,1,24426000.0,공무원,고등학교 졸업,미혼,주택 / 아파트,0.006233,1,의료 업계 종사자,1.0,41,2,23.0,0,기타
1823,43278,1,여성,0,1,13806000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.010276,1,핵심 노동자,2.0,45,3,19.0,0,학교
1824,15774,0,여성,0,1,19116000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.025164,1,영업직,4.0,30,1,2.0,2,무역
1825,9235,0,여성,1,1,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,단순 노동자,3.0,49,3,10.0,1,사업
1826,29818,0,여성,0,1,84960000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.072508,1,핵심 노동자,4.0,52,7,32.0,2,건설
1827,22665,0,남성,1,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,1,보안 업계 종사자,2.0,60,0,40.0,0,보안
1828,42362,0,여성,0,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,영업직,3.0,39,1,17.0,1,사업
1829,9836,0,남성,0,1,29736000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,운전자,2.0,53,1,8.0,0,정부
1830,35048,0,남성,0,0,84960000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.0105,1,관리직,2.0,27,5,12.0,0,산업
1831,4543,0,남성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,단순 노동자,2.0,52,2,28.0,0,사업
1832,42339,0,여성,0,1,18054000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.00702,0,Unknown,2.0,59,1000,14.0,0,기타
1833,24640,0,여성,0,1,53100000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.006629,1,Unknown,2.0,42,4,11.0,0,산업
1834,58042,0,여성,0,1,15930000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.026392,1,단순 노동자,2.0,25,1,11.0,1,사업
1835,27681,0,남성,1,1,106200000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0060079999999999,1,관리직,3.0,32,8,16.0,1,사업
1836,26237,0,남성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.009175,0,Unknown,2.0,49,1000,25.0,0,기타
1837,1641,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,59,1000,19.0,0,기타
1838,42305,0,남성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,단순 노동자,2.0,57,11,11.0,0,기타
1839,54511,0,남성,0,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.011703,1,단순 노동자,3.0,44,2,12.0,1,사업
1840,1072,0,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,Unknown,2.0,22,4,6.0,0,기타
1841,2331,0,남성,1,1,58410000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,운전자,2.0,32,4,4.0,0,자영업
1842,43765,0,여성,0,1,47790000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,Unknown,2.0,29,4,10.0,0,사업
1843,1246,1,남성,1,1,47790000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.005313,1,운전자,3.0,33,1,11.0,1,사업
1844,39716,0,남성,1,1,63720000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.035792,1,요식업 종사자,2.0,29,8,1.0,0,사업
1845,53566,1,여성,0,0,42480000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.010966,1,단순 노동자,4.0,36,9,19.0,2,산업
1846,26659,0,여성,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,영업직,3.0,30,0,14.0,1,무역
1847,11993,0,여성,1,1,12744000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.019101,1,미화원,2.0,42,1,13.0,1,주택
1848,30786,1,여성,0,1,15930000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.020713,1,조리사,2.0,47,19,20.0,1,의학
1849,3753,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,57,1000,29.0,0,기타
1850,37442,0,여성,0,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,영업직,3.0,33,2,5.0,1,사업
1851,32350,0,여성,0,1,127440000.0,공무원,대학교 졸업 이상,미혼,주택 / 아파트,0.072508,1,핵심 노동자,1.0,48,3,0.0,0,학교
1852,17471,0,남성,1,1,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,운전자,2.0,58,18,32.0,0,자영업
1853,11375,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.009334,0,Unknown,1.0,50,1000,23.0,0,기타
1854,10880,1,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,Unknown,2.0,57,1000,6.0,0,기타
1855,40380,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.04622,0,Unknown,1.0,60,1000,26.0,0,기타
1856,45165,0,남성,1,0,53100000.0,기타,고등학교 졸업,기혼,공공분양,0.008625,1,운전자,2.0,59,10,30.0,0,자영업
1857,44360,0,남성,0,0,42480000.0,기타,대학교 졸업 이상,미혼,공공분양,0.016612,1,영업직,1.0,43,0,7.0,0,사업
1858,24672,0,남성,1,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,운전자,2.0,49,3,9.0,0,사업
1859,3707,0,여성,0,1,95580000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0072739999999999,1,영업직,2.0,45,11,28.0,0,무역
1860,36428,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.072508,0,Unknown,1.0,62,1000,34.0,0,기타
1861,45136,0,여성,0,0,84960000.0,근로자,대학교 졸업 이상,미혼,공공분양,0.072508,1,핵심 노동자,1.0,36,16,19.0,0,은행
1862,42559,1,여성,0,0,21240000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.010556,0,Unknown,1.0,65,1000,16.0,0,기타
1863,2549,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,2.0,35,7,10.0,0,자영업
1864,17537,0,여성,0,0,23364000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.00496,1,Unknown,1.0,23,1,7.0,0,사업
1865,50829,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.025164,0,Unknown,2.0,55,1000,12.0,0,기타
1866,1295,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.018029,0,Unknown,1.0,64,1000,26.0,0,기타
1867,182,1,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.003069,0,Unknown,2.0,57,1000,6.0,0,기타
1868,14514,0,남성,1,0,63720000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0116569999999999,1,운전자,1.0,39,4,13.0,0,사업
1869,28857,0,여성,0,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.014464,1,Unknown,2.0,27,2,9.0,0,무역
1870,23158,1,여성,0,1,52250400.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.018209,0,Unknown,1.0,58,1000,0.0,0,기타
1871,31370,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.020713,0,Unknown,1.0,60,1000,1.0,0,기타
1872,10810,0,남성,0,1,53100000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.0145199999999999,1,핵심 노동자,2.0,30,6,14.0,0,경찰
1873,48104,0,여성,0,1,53100000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.009175,1,영업직,1.0,42,8,24.0,0,자영업
1874,37299,0,남성,1,0,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00496,1,운전자,2.0,46,7,1.0,0,자영업
1875,13802,0,여성,0,1,10620000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010276,1,영업직,2.0,38,10,13.0,0,자영업
1876,58390,0,여성,0,1,95580000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.072508,1,Unknown,1.0,48,8,31.0,0,사업
1877,53151,1,남성,1,1,53100000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.0116569999999999,1,운전자,3.0,41,1,12.0,1,운송
1878,24434,0,여성,0,0,19116000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.010643,0,Unknown,2.0,54,1000,22.0,0,기타
1879,29258,0,남성,1,0,63720000.0,공무원,대학교 졸업 이상,기혼,아파트 임대,0.014464,1,핵심 노동자,3.0,24,2,1.0,1,군대
1880,5874,0,여성,0,1,42480000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.020246,0,Unknown,2.0,60,1000,23.0,0,기타
1881,55742,0,여성,0,1,27612000.0,연금수령자,고등학교 졸업,미혼,오피스텔,0.031329,0,Unknown,1.0,63,1000,25.0,0,기타
1882,15423,0,여성,0,0,38232000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.0228,0,Unknown,2.0,62,1000,9.0,0,기타
1883,9459,0,여성,0,1,37170000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.072508,1,미화원,2.0,60,4,20.0,0,대학교
1884,4097,0,여성,0,0,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,회계사,2.0,60,29,3.0,0,학교
1885,42696,0,여성,0,1,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010032,1,Unknown,3.0,28,0,12.0,1,사업
1886,34050,0,여성,1,1,40356000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.072508,0,Unknown,2.0,63,1000,13.0,0,기타
1887,10894,0,남성,1,0,40356000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018634,1,단순 노동자,2.0,35,0,3.0,0,전기
1888,11313,0,남성,1,1,42480000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,1,운전자,4.0,45,0,15.0,2,건설
1889,10424,1,남성,1,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.005144,1,Unknown,1.0,22,1,22.0,0,사업
1890,59079,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,보안 업계 종사자,2.0,54,16,33.0,0,유치원
1891,40210,0,여성,0,1,12744000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.005144,1,영업직,2.0,42,11,16.0,0,자영업
1892,54937,0,여성,0,1,41418000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.028663,1,단순 노동자,2.0,25,6,8.0,0,산업
1893,48259,0,남성,1,0,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,44,1000,4.0,0,기타
1894,59961,0,남성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,운전자,2.0,46,12,4.0,0,사업
1895,6526,0,여성,0,1,26550000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.011703,1,Unknown,1.0,41,0,22.0,0,기타
1896,56281,0,여성,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,조리사,2.0,52,1,7.0,0,유치원
1897,51792,0,여성,0,1,78588000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,관리직,2.0,64,0,14.0,0,레스토랑
1898,37076,0,여성,0,0,32922000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,의료 업계 종사자,4.0,42,4,15.0,2,의학
1899,11509,1,남성,0,0,19116000.0,근로자,고등학교 졸업,미혼,오피스텔,0.018209,1,Unknown,1.0,47,3,12.0,0,학교
1900,58039,0,여성,0,1,37170000.0,연금수령자,고등학교 졸업,사별,공공분양,0.009549,0,Unknown,1.0,60,1000,30.0,0,기타
1901,31546,0,여성,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.022625,1,단순 노동자,2.0,54,1,1.0,0,사업
1902,6199,1,여성,0,1,10620000.0,연금수령자,고등학교 졸업,기혼,오피스텔,0.006305,0,Unknown,2.0,62,1000,4.0,0,기타
1903,10441,0,여성,0,1,58410000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.030755,0,Unknown,1.0,67,1000,10.0,0,기타
1904,56951,0,여성,0,1,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,51,0,4.0,0,사업
1905,53923,0,여성,1,0,23364000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.02461,1,핵심 노동자,2.0,27,0,6.0,0,유치원
1906,59323,1,남성,1,0,40356000.0,근로자,고등학교 졸업,별거,아파트 임대,0.0196889999999999,1,단순 노동자,2.0,30,3,11.0,1,건설
1907,24212,1,여성,1,0,49914000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0228,1,회계사,2.0,27,6,21.0,0,사업
1908,51652,0,여성,0,0,40356000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.008625,0,Unknown,2.0,56,1000,4.0,0,기타
1909,8874,0,남성,0,0,31860000.0,근로자,고등학교 졸업,기혼,공공분양,0.014464,1,단순 노동자,3.0,41,9,6.0,1,운송
1910,13404,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.019101,0,Unknown,1.0,56,1000,24.0,0,기타
1911,31221,0,여성,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,요식업 종사자,3.0,46,3,14.0,1,레스토랑
1912,27154,0,여성,0,1,40356000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.020713,1,보안 업계 종사자,1.0,56,12,14.0,0,학교
1913,24126,0,여성,0,0,33984000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.008625,1,핵심 노동자,1.0,59,6,8.0,0,학교
1914,26518,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.028663,0,Unknown,2.0,56,1000,19.0,0,기타
1915,26744,0,여성,0,0,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,Unknown,2.0,50,27,29.0,0,기타
1916,56146,0,여성,0,1,84960000.0,연금수령자,저학력자,기혼,주택 / 아파트,0.032561,0,Unknown,2.0,58,1000,7.0,0,기타
1917,6916,0,여성,0,0,33984000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.0196889999999999,1,단순 노동자,1.0,52,21,8.0,0,사업
1918,2359,0,여성,0,0,31860000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.018029,1,비서,2.0,50,0,18.0,0,정부
1919,5369,0,여성,0,1,74340000.0,연금수령자,대학교 졸업 이상,미혼,주택 / 아파트,0.019101,0,Unknown,1.0,55,1000,24.0,0,기타
1920,261,0,여성,0,0,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,2.0,54,5,14.0,0,자영업
1921,20261,0,여성,0,1,45666000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,59,30,20.0,0,사업
1922,39908,0,여성,1,0,42480000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,단순 노동자,2.0,62,3,20.0,0,기타
1923,25356,1,여성,0,1,10620000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,0,Unknown,3.0,50,1000,2.0,1,기타
1924,28209,0,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0116569999999999,1,영업직,3.0,35,3,35.0,1,자영업
1925,58533,0,남성,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,단순 노동자,3.0,47,0,4.0,1,사업
1926,26226,0,여성,0,1,15930000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.028663,1,의료 업계 종사자,1.0,34,6,6.0,0,의학
1927,29836,1,여성,0,1,26550000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.018029,1,조리사,1.0,51,7,18.0,0,사업
1928,14142,1,여성,0,0,21240000.0,공무원,대학교 중퇴,기혼,주택 / 아파트,0.009334,1,핵심 노동자,3.0,30,4,25.0,1,유치원
1929,55198,0,남성,1,1,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.018029,1,운전자,2.0,48,3,7.0,0,사업
1930,17880,1,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00496,1,Unknown,3.0,46,9,8.0,1,사업
1931,27205,1,여성,0,1,53100000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.030755,1,단순 노동자,3.0,38,6,11.0,2,자영업
1932,43903,0,여성,0,1,16992000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010966,1,영업직,3.0,22,3,9.0,1,사업
1933,56263,0,남성,0,0,47790000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.026392,0,Unknown,1.0,44,1000,14.0,0,기타
1934,25586,0,여성,1,1,22302000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.035792,1,핵심 노동자,2.0,27,4,12.0,0,은행
1935,697,1,남성,1,1,31860000.0,기타,고등학교 졸업,사실혼,오피스텔,0.011703,1,기술직,2.0,21,1,7.0,0,기타
1936,25546,0,남성,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,단순 노동자,2.0,58,4,26.0,0,산업
1937,56721,0,여성,0,1,47790000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.01885,1,회계사,5.0,38,1,17.0,3+,기타
1938,5977,0,남성,1,0,60534000.0,연금수령자,고등학교 졸업,기혼,오피스텔,0.020246,0,Unknown,2.0,55,1000,8.0,0,기타
